CustomerKey,Total_Orders,Total_Quantity,Total_Spend_USD,First_Order_Date,Last_Order_Date,Avg_Order_Value,Customer_Tenure_Days,Recency_Days,Order_Frequency,Is_Active,Customer_Segment
485209,8,29,10394.470000000001,2024-03-05,2025-06-14,1299.3087500000001,680,214,0.3380281690140845,0,Silver
485285,6,34,6168.89,2024-04-17,2025-12-16,1028.1483333333333,637,29,0.2698650674662669,1,Silver
485784,4,14,2308.95,2025-02-11,2025-06-05,577.2375,337,223,0.32697547683923706,0,Bronze
485835,6,20,4716.83,2024-07-01,2025-07-17,786.1383333333333,562,181,0.30405405405405406,0,Silver
485922,9,23,6072.17,2024-02-12,2025-11-12,674.6855555555555,702,63,0.36885245901639346,1,Silver
486020,7,18,8100.710000000001,2024-06-07,2025-12-01,1157.2442857142858,586,44,0.3409090909090909,1,Silver
486512,11,35,12653.880000000001,2024-03-29,2025-12-20,1150.3527272727274,656,25,0.4810495626822157,1,Gold
486542,18,49,6796.82,2024-01-09,2025-10-05,377.6011111111111,736,101,0.7049608355091384,0,Gold
486573,4,10,2798.98,2024-04-01,2025-08-11,699.745,653,156,0.17569546120058566,0,Bronze
486934,8,18,10501.779999999999,2024-03-15,2025-11-21,1312.7224999999999,670,54,0.34285714285714286,1,Silver
487107,7,18,3123.48,2024-02-05,2025-10-30,446.2114285714286,709,76,0.28416779431664413,1,Silver
487419,3,4,262.88,2024-03-04,2025-08-14,87.62666666666667,681,153,0.12658227848101267,0,Bronze
487568,2,2,198.9,2024-09-11,2025-05-08,99.45,490,251,0.11538461538461539,0,Bronze
488029,6,15,2726.52,2024-03-15,2025-02-19,454.42,670,329,0.2571428571428572,0,Silver
488057,3,17,1735.3899999999999,2024-06-23,2024-10-13,578.4633333333333,570,458,0.15,0,Inactive
488381,1,4,2476.0,2025-01-04,2025-01-04,2476.0,375,375,0.07407407407407407,0,Inactive
488989,1,2,559.98,2024-12-13,2024-12-13,559.98,397,397,0.07025761124121781,0,Inactive
489146,5,15,6879.93,2024-01-26,2025-10-14,1375.986,719,92,0.20026702269692925,0,Bronze
489501,17,33,7390.74,2024-03-03,2025-11-15,434.7494117647059,682,60,0.7162921348314606,1,Gold
489742,5,9,5137.0,2024-08-13,2025-12-24,1027.4,519,21,0.27322404371584696,1,Bronze
489744,9,16,2063.89,2024-01-01,2025-10-13,229.3211111111111,744,93,0.3488372093023256,0,Silver
489830,3,9,1413.9,2024-08-24,2025-09-05,471.3,508,131,0.16728624535315986,0,Bronze
490481,10,25,13069.16,2024-09-06,2025-11-10,1306.916,495,65,0.5714285714285714,1,Silver
490731,5,17,2108.2,2024-05-31,2025-04-30,421.64,593,259,0.24077046548956663,0,Bronze
490850,3,12,9128.9,2024-07-06,2025-04-21,3042.9666666666667,557,268,0.15332197614991483,0,Bronze
490933,3,10,2441.9700000000003,2024-07-21,2025-12-06,813.9900000000001,542,39,0.15734265734265734,1,Bronze
491084,2,2,511.0,2024-01-04,2024-12-11,255.5,741,399,0.07782101167315175,0,Inactive
491106,4,14,6092.78,2024-07-25,2025-10-14,1523.195,538,92,0.2112676056338028,0,Bronze
491167,5,12,3537.67,2024-06-07,2025-09-10,707.534,586,126,0.24350649350649348,0,Bronze
491289,2,4,393.5,2024-11-07,2025-10-20,196.75,433,86,0.12958963282937364,1,Bronze
491488,6,28,7696.33,2024-01-31,2025-12-28,1282.7216666666666,714,17,0.24193548387096772,1,Silver
491529,3,6,1641.92,2024-12-10,2025-12-13,547.3066666666667,400,32,0.20930232558139533,1,Bronze
491918,4,10,1565.5,2024-09-01,2025-03-05,391.375,500,315,0.22641509433962262,0,Bronze
492040,7,10,3374.16,2024-04-13,2025-11-04,482.0228571428571,641,71,0.31296572280178836,1,Silver
492147,4,15,2908.86,2024-04-06,2025-03-29,727.215,648,291,0.17699115044247787,0,Bronze
492206,6,18,1399.2,2024-03-28,2025-11-29,233.20000000000002,657,46,0.26200873362445415,1,Bronze
492768,6,12,3769.25,2024-04-13,2025-09-27,628.2083333333334,641,109,0.26825633383010433,0,Silver
492898,7,9,1027.55,2024-05-17,2025-10-04,146.79285714285714,607,102,0.32967032967032966,0,Bronze
493090,3,8,438.89,2024-03-11,2025-10-02,146.29666666666665,674,104,0.1278409090909091,0,Bronze
493252,14,48,7943.65,2024-01-05,2025-09-27,567.4035714285714,740,109,0.5454545454545454,0,Gold
493374,11,39,18000.269999999997,2024-02-01,2025-11-01,1636.3881818181815,713,74,0.44414535666218036,1,Gold
493378,8,26,6571.54,2024-03-30,2025-12-07,821.4425,655,38,0.35036496350364965,1,Silver
493610,5,10,3764.82,2024-09-14,2025-07-08,752.964,487,190,0.2901353965183752,0,Bronze
494009,4,8,777.9300000000001,2024-03-14,2025-06-22,194.48250000000002,671,206,0.17118402282453637,0,Bronze
494032,2,3,644.99,2025-03-10,2025-05-21,322.495,310,238,0.1764705882352941,0,Bronze
494192,10,29,13698.88,2024-06-01,2025-12-23,1369.888,592,22,0.4823151125401929,1,Silver
494291,11,32,15260.14,2024-01-28,2025-12-01,1387.2854545454545,717,44,0.44176706827309237,1,Gold
494417,6,19,5965.89,2024-01-18,2025-06-11,994.315,727,217,0.23778071334214002,0,Silver
494464,4,14,6383.96,2024-06-20,2025-08-29,1595.99,573,138,0.1990049751243781,0,Bronze
494472,7,26,4363.32,2024-04-05,2025-08-27,623.3314285714285,649,140,0.30927835051546393,0,Silver
494519,3,5,193.81,2024-09-10,2025-07-15,64.60333333333334,491,183,0.1727447216890595,0,Bronze
494890,4,26,4551.280000000001,2024-05-31,2025-11-19,1137.8200000000002,593,56,0.1926163723916533,1,Bronze
495181,20,52,15926.39,2024-02-07,2025-12-15,796.3195,707,30,0.8141112618724559,1,Gold
495703,5,21,3219.13,2024-04-11,2025-11-16,643.826,643,59,0.22288261515601782,1,Bronze
495894,6,21,5103.8,2024-03-07,2025-11-24,850.6333333333333,678,51,0.2542372881355932,1,Silver
496016,4,11,5271.0,2025-02-16,2025-12-30,1317.75,332,15,0.3314917127071823,1,Bronze
496095,11,56,15285.730000000001,2024-07-14,2025-10-29,1389.6118181818183,549,77,0.5699481865284974,1,Gold
496351,5,8,1240.55,2024-03-16,2025-08-29,248.10999999999999,669,138,0.2145922746781116,0,Bronze
496836,1,4,592.0,2024-10-16,2024-10-16,592.0,455,455,0.06185567010309279,0,Inactive
496867,7,22,7393.43,2024-05-25,2025-09-11,1056.2042857142858,599,125,0.33386327503974567,0,Silver
497316,3,13,1931.94,2024-01-06,2025-03-25,643.98,739,295,0.11703511053315994,0,Bronze
497370,8,29,6298.639999999999,2024-01-08,2025-10-20,787.3299999999999,737,86,0.31290743155149936,1,Silver
497679,8,23,4126.25,2024-02-25,2025-11-26,515.78125,689,49,0.3337969401947149,1,Silver
497789,8,28,29469.63,2024-01-13,2025-12-17,3683.70375,732,28,0.31496062992125984,1,Silver
497839,22,61,18991.66,2024-01-15,2025-12-19,863.2572727272727,730,26,0.868421052631579,1,Gold
497899,1,1,302.0,2025-06-05,2025-06-05,302.0,223,223,0.11857707509881422,0,New
498323,2,5,1349.5,2025-06-10,2025-11-16,674.75,218,59,0.24193548387096778,1,Bronze
498401,6,16,1591.77,2024-01-11,2025-07-13,265.295,734,185,0.23560209424083772,0,At_Risk
498432,2,9,3219.99,2024-01-20,2025-06-21,1609.995,725,207,0.07947019867549668,0,Bronze
498582,5,11,1455.22,2024-02-22,2025-08-20,291.044,692,147,0.20775623268698062,0,Bronze
499126,3,5,714.87,2024-03-17,2025-09-25,238.29,668,111,0.12893982808022922,0,Bronze
499646,9,30,10183.98,2024-04-29,2025-12-03,1131.5533333333333,625,42,0.4122137404580153,1,Silver
500029,3,16,3649.2499999999995,2024-03-03,2024-10-25,1216.4166666666665,682,446,0.12640449438202248,0,Inactive
500144,2,4,608.7,2024-12-16,2025-12-01,304.35,394,44,0.14150943396226415,1,Bronze
500164,1,3,1857.0,2025-04-09,2025-04-09,1857.0,280,280,0.0967741935483871,0,New
500257,1,3,897.0,2024-11-17,2024-11-17,897.0,423,423,0.06622516556291391,0,Inactive
500289,3,13,226.4,2024-01-16,2025-04-24,75.46666666666667,729,265,0.11857707509881422,0,Bronze
500332,8,26,15334.4,2024-08-05,2025-11-07,1916.8,527,68,0.43087971274685816,1,Silver
500639,1,2,71.98,2024-04-19,2024-04-19,71.98,635,635,0.045112781954887216,0,Inactive
500746,5,16,5343.6,2024-06-01,2025-10-26,1068.72,592,80,0.24115755627009644,1,Bronze
501029,15,45,9521.97,2024-01-01,2025-12-24,634.798,744,21,0.5813953488372093,1,Gold
501047,6,12,5303.08,2024-03-07,2025-08-25,883.8466666666667,678,142,0.2542372881355932,0,Silver
501361,14,38,12141.369999999999,2024-01-16,2025-12-20,867.2407142857143,729,25,0.5533596837944664,1,Gold
501427,2,4,1097.98,2025-09-17,2025-11-10,548.99,119,65,0.40268456375838924,1,Bronze
501476,14,55,11069.89,2024-01-01,2025-11-01,790.7064285714285,744,74,0.5426356589147286,1,Gold
501602,2,4,893.9,2024-12-11,2025-06-29,446.95,399,199,0.13986013986013984,0,Bronze
501700,1,9,1290.6000000000001,2025-06-01,2025-06-01,1290.6000000000001,227,227,0.11673151750972763,0,New
501902,5,23,3431.13,2024-06-11,2025-11-19,686.226,582,56,0.2450980392156863,1,Bronze
501912,6,13,1135.96,2024-02-16,2025-12-10,189.32666666666668,698,35,0.24725274725274726,1,Bronze
502406,7,21,5350.26,2024-03-12,2025-11-21,764.3228571428572,673,54,0.29871977240398295,1,Silver
502452,4,17,5090.97,2025-01-17,2025-07-27,1272.7425,362,171,0.30612244897959184,0,Bronze
502517,7,15,2376.93,2024-07-30,2025-12-08,339.56142857142856,533,37,0.3730017761989343,1,Silver
502758,8,25,8399.14,2024-09-02,2025-12-05,1049.8925,499,40,0.45368620037807184,1,Silver
502900,1,2,155.98,2025-11-04,2025-11-04,155.98,71,71,0.297029702970297,1,New
503444,6,18,3760.22,2024-08-15,2025-12-27,626.7033333333333,517,18,0.3290676416819013,1,Silver
503496,2,3,591.93,2025-05-22,2025-11-29,295.965,237,46,0.2247191011235955,1,Bronze
503508,7,27,11981.1,2024-04-03,2025-12-06,1711.5857142857144,651,39,0.30837004405286345,1,Silver
503562,9,26,5339.4400000000005,2024-01-18,2025-12-22,593.2711111111112,727,23,0.35667107001321,1,Silver
503667,2,2,80.44,2024-08-01,2025-09-13,40.22,531,123,0.10695187165775401,0,Bronze
503734,3,15,6065.99,2024-07-26,2025-01-07,2021.9966666666667,537,372,0.15873015873015875,0,Inactive
503788,7,22,2963.81,2024-04-15,2025-11-30,423.40142857142854,639,45,0.3139013452914798,1,Silver
503789,1,5,289.40000000000003,2025-10-27,2025-10-27,289.40000000000003,79,79,0.27522935779816515,1,New
503817,2,3,484.98,2025-08-06,2025-09-14,242.49,161,122,0.31413612565445026,0,Bronze
504047,1,3,44.97,2024-01-22,2024-01-22,44.97,723,723,0.0398406374501992,0,Inactive
504278,1,6,142.32,2025-10-18,2025-10-18,142.32,88,88,0.2542372881355932,1,New
504386,5,23,3996.5599999999995,2024-09-30,2025-09-05,799.3119999999999,471,131,0.29940119760479045,0,Bronze
504517,11,27,3202.23,2024-01-07,2025-07-31,291.1118181818182,738,167,0.4296875,0,Silver
504828,6,17,5204.89,2024-01-28,2025-11-06,867.4816666666667,717,69,0.24096385542168677,1,Silver
504949,1,2,240.0,2025-09-10,2025-09-10,240.0,126,126,0.1923076923076923,0,New
504968,19,55,13316.42,2024-02-13,2025-12-19,700.8642105263158,701,26,0.7797537619699042,1,Gold
505034,6,23,5866.91,2024-03-23,2025-09-29,977.8183333333333,662,107,0.26011560693641617,0,Silver
505288,11,27,5213.98,2024-04-22,2025-12-13,473.99818181818176,632,32,0.4984894259818731,1,Gold
505458,3,6,837.87,2024-01-02,2025-07-10,279.29,743,188,0.1164294954721863,0,Bronze
505476,3,6,1880.97,2024-03-22,2024-06-09,626.99,663,584,0.12987012987012986,0,Inactive
505485,12,42,20954.690000000002,2024-03-15,2025-12-21,1746.2241666666669,670,24,0.5142857142857143,1,Gold
505656,3,14,9924.99,2024-05-26,2025-03-18,3308.33,598,302,0.14331210191082802,0,Bronze
505731,1,3,930.0,2024-05-25,2024-05-25,930.0,599,599,0.04769475357710652,0,Inactive
506178,2,3,158.96,2024-10-01,2024-10-04,79.48,470,467,0.12000000000000002,0,Inactive
506283,6,14,4455.77,2024-04-02,2025-10-15,742.6283333333334,652,91,0.26392961876832843,0,Silver
506422,7,23,3576.8,2024-02-23,2025-10-13,510.9714285714286,691,93,0.2912621359223301,0,Silver
506507,5,13,1200.9,2024-01-23,2025-03-27,240.18,722,293,0.19946808510638298,0,Bronze
506515,9,34,4855.52,2024-03-11,2025-12-24,539.5022222222223,674,21,0.3835227272727273,1,Silver
507168,1,5,215.0,2025-10-03,2025-10-03,215.0,103,103,0.22556390977443608,0,New
507298,5,17,4276.82,2024-02-03,2025-12-26,855.3639999999999,711,19,0.20242914979757085,1,Bronze
507358,8,33,19430.78,2024-09-28,2025-12-23,2428.8475,473,22,0.4771371769383698,1,Silver
507454,4,12,18030.86,2024-06-13,2025-09-22,4507.715,580,114,0.19672131147540986,0,Bronze
507581,3,10,559.97,2024-01-29,2025-06-26,186.65666666666667,716,202,0.12064343163538874,0,Bronze
507938,4,13,6424.59,2024-08-21,2025-03-05,1606.1475,511,315,0.22181146025878,0,Bronze
507981,1,1,299.23,2025-04-15,2025-04-15,299.23,274,274,0.09868421052631579,0,New
508025,3,11,2505.25,2025-07-16,2025-12-10,835.0833333333334,182,35,0.42452830188679247,1,Bronze
508168,7,22,688.6800000000001,2024-01-28,2025-10-17,98.38285714285715,717,89,0.28112449799196787,1,Bronze
508448,1,3,600.0,2025-06-12,2025-06-12,600.0,216,216,0.12195121951219513,0,New
508885,10,29,8096.92,2024-01-30,2025-06-30,809.692,715,198,0.4026845637583893,0,Silver
509010,4,13,1948.77,2024-01-01,2025-08-06,487.1925,744,161,0.15503875968992248,0,Bronze
509138,8,31,3563.07,2024-01-10,2025-12-05,445.38375,735,40,0.3137254901960784,1,Silver
509248,5,22,11538.36,2024-01-08,2025-10-01,2307.672,737,105,0.19556714471968709,0,Bronze
509357,7,17,2175.86,2024-02-02,2025-12-06,310.83714285714285,712,39,0.2830188679245283,1,Silver
509680,5,11,5235.64,2024-07-04,2025-12-13,1047.1280000000002,559,32,0.2546689303904924,1,Bronze
509827,3,5,2054.38,2024-03-16,2025-12-31,684.7933333333334,669,14,0.12875536480686695,1,Bronze
509948,5,23,3463.1800000000003,2024-06-22,2025-12-27,692.6360000000001,571,18,0.24958402662229615,1,Bronze
510011,4,6,2066.95,2024-06-06,2025-04-09,516.7375,587,280,0.19448946515397084,0,Bronze
510088,6,23,2427.23,2024-06-25,2025-11-30,404.53833333333336,568,45,0.3010033444816054,1,Silver
510491,7,21,2820.57,2024-03-29,2025-10-18,402.93857142857144,656,88,0.30612244897959184,1,Silver
510614,6,14,3403.86,2024-11-03,2025-10-13,567.3100000000001,437,93,0.3854389721627409,0,Silver
510759,8,22,2050.68,2024-05-02,2025-04-12,256.335,622,277,0.36809815950920244,0,Silver
511037,6,13,4366.87,2024-03-14,2025-08-06,727.8116666666666,671,161,0.25677603423680456,0,Silver
511229,2,5,496.99,2024-08-11,2025-01-13,248.495,521,366,0.1088929219600726,0,Inactive
511230,2,4,327.96999999999997,2024-09-26,2025-07-31,163.98499999999999,475,167,0.11881188118811879,0,Bronze
511301,4,12,963.52,2024-03-10,2025-08-19,240.88,675,148,0.1702127659574468,0,Bronze
511426,6,15,2392.7999999999997,2024-01-04,2025-12-06,398.79999999999995,741,39,0.23346303501945526,1,Silver
511497,3,10,2891.6800000000003,2025-01-20,2025-06-22,963.8933333333334,359,206,0.23136246786632392,0,Bronze
511649,1,2,664.0,2025-07-18,2025-07-18,664.0,180,180,0.14285714285714285,0,New
512276,9,39,4811.879999999999,2024-02-22,2025-10-21,534.6533333333332,692,85,0.3739612188365651,1,Silver
512312,10,35,3391.98,2024-03-19,2025-12-04,339.198,666,41,0.4310344827586207,1,Silver
512415,4,13,2897.0,2024-03-29,2025-02-27,724.25,656,321,0.1749271137026239,0,Bronze
512630,6,26,4096.75,2024-11-30,2025-09-07,682.7916666666666,410,129,0.4090909090909091,0,Silver
512757,2,2,579.0,2025-03-27,2025-03-30,289.5,293,290,0.18575851393188852,0,Bronze
513130,4,17,8230.95,2024-02-05,2025-12-29,2057.7375,709,16,0.16238159675236807,1,Bronze
513256,4,24,4257.389999999999,2024-02-06,2025-05-05,1064.3474999999999,708,254,0.16260162601626016,0,Bronze
513301,8,22,6725.58,2024-02-03,2025-05-11,840.6975,711,248,0.32388663967611336,0,Silver
513320,2,2,290.89,2024-01-15,2025-02-27,145.445,730,321,0.07894736842105264,0,Bronze
513424,5,16,8685.49,2024-01-18,2025-08-06,1737.098,727,161,0.19815059445178335,0,Bronze
513426,3,13,2310.6499999999996,2024-11-26,2025-07-23,770.2166666666666,414,175,0.2027027027027027,0,Bronze
513501,2,15,8136.0,2024-02-04,2025-11-13,4068.0,710,62,0.08108108108108107,1,Bronze
513548,3,16,411.4,2024-05-09,2025-04-25,137.13333333333333,615,264,0.13953488372093023,0,Bronze
514015,10,35,11618.64,2024-04-21,2025-12-16,1161.864,633,29,0.4524886877828054,1,Silver
514089,4,17,2362.67,2024-01-18,2024-11-03,590.6675,727,437,0.15852047556142668,0,Inactive
514111,1,1,382.95,2024-06-08,2024-06-08,382.95,585,585,0.04878048780487805,0,Inactive
514299,8,23,3305.48,2024-06-08,2025-04-29,413.185,585,260,0.3902439024390244,0,Silver
514540,4,16,4315.099999999999,2024-08-26,2025-04-24,1078.7749999999999,506,265,0.22388059701492538,0,Bronze
515050,10,40,11021.49,2024-02-15,2025-11-18,1102.149,699,57,0.411522633744856,1,Silver
515527,3,5,2181.95,2024-05-30,2025-09-19,727.3166666666666,594,117,0.14423076923076922,0,Bronze
516226,2,4,413.96000000000004,2024-04-23,2024-05-17,206.98000000000002,631,607,0.0907715582450832,0,Inactive
516324,5,10,1425.76,2024-03-30,2025-01-31,285.152,655,348,0.21897810218978103,0,Bronze
516663,10,16,6921.030000000001,2024-02-23,2025-11-01,692.1030000000001,691,74,0.4160887656033287,1,Silver
516858,2,3,563.9,2024-11-29,2025-08-09,281.95,411,158,0.1360544217687075,0,Bronze
516944,3,13,312.68,2024-10-16,2025-05-01,104.22666666666667,455,258,0.18556701030927839,0,Bronze
517158,1,3,419.97,2025-04-27,2025-04-27,419.97,262,262,0.10273972602739727,0,New
517515,2,2,598.0,2025-07-24,2025-11-22,299.0,174,53,0.29411764705882354,1,Bronze
517556,10,30,13094.74,2024-03-18,2025-09-12,1309.474,667,124,0.430416068866571,0,Silver
517558,3,9,2058.9300000000003,2024-09-25,2025-08-18,686.3100000000001,476,149,0.17786561264822134,0,Bronze
517561,4,12,2730.94,2024-01-25,2025-11-19,682.735,720,56,0.16,1,Bronze
517822,3,13,1268.94,2024-03-27,2025-09-09,422.98,658,127,0.1308139534883721,0,Bronze
517972,4,15,4173.429999999999,2024-04-06,2024-06-30,1043.3574999999998,648,563,0.17699115044247787,0,Inactive
517979,10,27,3582.05,2024-02-12,2025-12-13,358.20500000000004,702,32,0.4098360655737705,1,Silver
518368,2,9,17573.579999999998,2024-02-01,2025-04-24,8786.789999999999,713,265,0.08075370121130553,0,Bronze
519237,2,8,5032.99,2024-02-25,2024-12-20,2516.495,689,390,0.08344923504867872,0,Inactive
519361,2,8,5246.75,2025-05-23,2025-11-10,2623.375,236,65,0.22556390977443608,1,Bronze
519438,5,23,3951.21,2024-01-11,2025-06-11,790.242,734,217,0.19633507853403143,0,Bronze
519586,11,28,19564.18,2024-05-29,2025-11-30,1778.5618181818181,595,45,0.528,1,Gold
519679,1,2,259.8,2025-03-18,2025-03-18,259.8,302,302,0.09036144578313253,0,New
519726,1,5,84.45,2024-08-09,2024-08-09,84.45,523,523,0.054249547920433995,0,Inactive
519936,3,8,1454.0,2024-07-18,2025-12-30,484.6666666666667,545,15,0.15652173913043477,1,Bronze
520709,3,12,2277.64,2024-12-15,2025-12-10,759.2133333333333,395,35,0.21176470588235294,1,Bronze
520831,3,8,807.23,2024-01-04,2025-09-27,269.07666666666665,741,109,0.11673151750972763,0,Bronze
520991,3,5,738.0,2025-01-29,2025-07-27,246.0,350,171,0.2368421052631579,0,Bronze
521070,3,13,2257.85,2024-02-01,2025-12-31,752.6166666666667,713,14,0.12113055181695828,1,Bronze
521492,6,28,27534.88,2024-06-05,2025-08-30,4589.1466666666665,588,137,0.2912621359223301,0,Silver
521700,3,7,1359.94,2024-05-13,2025-08-03,453.31333333333333,611,164,0.14040561622464898,0,Bronze
521809,3,6,2817.99,2024-03-10,2025-10-07,939.3299999999999,675,99,0.1276595744680851,0,Bronze
522159,4,21,6119.43,2024-01-01,2024-12-03,1529.8575,744,407,0.15503875968992248,0,Inactive
522323,3,6,759.73,2024-01-09,2025-11-18,253.24333333333334,736,57,0.11749347258485639,1,Bronze
522334,13,45,6174.78,2024-02-06,2025-12-17,474.9830769230769,708,28,0.5284552845528455,1,Gold
522474,7,25,3802.23,2024-01-01,2025-12-27,543.1757142857143,744,18,0.2713178294573643,1,Silver
522503,3,13,494.99,2024-01-24,2024-10-21,164.99666666666667,721,450,0.11984021304926763,0,Inactive
522542,1,1,181.0,2025-08-08,2025-08-08,181.0,159,159,0.15873015873015872,0,New
522564,14,39,8286.36,2024-04-12,2025-10-26,591.8828571428572,642,80,0.625,1,Gold
522581,3,6,2406.89,2024-10-27,2025-05-09,802.2966666666666,444,250,0.18987341772151897,0,Bronze
522615,3,7,1710.11,2025-02-20,2025-11-21,570.0366666666666,328,54,0.25139664804469275,1,Bronze
522652,8,24,18278.06,2024-01-11,2025-09-20,2284.7575,734,116,0.31413612565445026,0,Silver
522798,1,1,269.9,2025-09-09,2025-09-09,269.9,127,127,0.19108280254777069,0,New
522806,24,70,17522.04,2024-01-26,2025-12-22,730.085,719,23,0.9612817089452604,1,Gold
522923,2,2,1208.99,2024-03-21,2025-03-26,604.495,664,294,0.08645533141210375,0,Bronze
522945,6,17,4182.97,2024-02-01,2025-12-25,697.1616666666667,713,20,0.24226110363391656,1,Silver
522979,9,36,8305.49,2024-01-22,2025-10-29,922.8322222222222,723,77,0.3585657370517928,1,Silver
523197,7,25,4150.389999999999,2024-02-22,2025-08-17,592.9128571428571,692,150,0.29085872576177285,0,Silver
523379,6,14,797.75,2024-07-13,2025-09-03,132.95833333333334,550,133,0.3103448275862069,0,Bronze
523604,6,22,10797.94,2024-02-16,2024-08-17,1799.6566666666668,698,515,0.24725274725274726,0,Inactive
523615,6,17,3127.94,2024-03-26,2025-01-11,521.3233333333334,659,368,0.2612481857764877,0,Inactive
524021,6,27,1529.01,2024-10-08,2025-10-25,254.835,463,81,0.36511156186612576,1,Bronze
524042,2,6,1031.16,2024-06-05,2024-09-08,515.58,588,493,0.0970873786407767,0,Inactive
524077,2,5,1671.0,2025-03-08,2025-03-12,835.5,312,308,0.17543859649122806,0,Bronze
524438,4,12,7936.9,2024-12-19,2025-05-27,1984.225,391,232,0.2850356294536817,0,Bronze
524697,13,43,7790.820000000001,2024-03-19,2025-11-14,599.2938461538462,666,61,0.560344827586207,1,Gold
524848,7,18,6402.04,2024-01-26,2025-04-30,914.5771428571428,719,259,0.28037383177570097,0,Silver
