ProductKey,Product Name,Brand,Color,Unit Cost USD,Unit Price USD,SubcategoryKey,Subcategory,CategoryKey,Category,Total_Units_Sold,Total_Orders,Total_Revenue_USD,Last_Sold_Date,Avg_Order_Quantity,Sales_Rank,Is_Top_Seller
547,Proseware Screen 106in M1609 Black,Proseware,Black,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,80.0,18.0,20080.0,2025-12-18,4.444444444444445,736,0
548,Proseware Screen 100in M1609 Black,Proseware,Black,$87.37 ,$190.00 ,305,Projectors & Screens,3,Computers,71.0,19.0,13490.0,2025-12-08,3.736842105263158,950,0
549,Proseware Screen 85in E1010 Black,Proseware,Black,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,39.0,13.0,5421.0,2025-11-09,3.0,1508,0
550,Proseware Screen 80in E1010 Black,Proseware,Black,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,36.0,15.0,3924.0,2025-12-25,2.4,1705,0
551,Proseware Projector 1080p LCD86 White,Proseware,White,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,64.0,20.0,146880.0,2025-10-13,3.2,52,1
552,Proseware Projector 1080p DLP86 White,Proseware,White,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,43.0,16.0,107457.0,2025-12-26,2.6875,94,1
553,Proseware Projector 720p LCD56 White,Proseware,White,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,43.0,13.0,30057.0,2025-11-12,3.3076923076923075,520,0
554,Proseware Projector 720p DLP56 White,Proseware,White,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,34.0,13.0,33966.0,2025-10-26,2.6153846153846154,444,0
555,Proseware Projector 480p LCD12 White,Proseware,White,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,46.0,12.0,10534.0,2025-12-09,3.8333333333333335,1092,0
556,Proseware Projector 480p DLP12 White,Proseware,White,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,47.0,15.0,23453.0,2025-10-12,3.1333333333333333,650,0
557,Proseware Screen 125in X1609 White,Proseware,White,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,41.0,16.0,18819.0,2025-10-31,2.5625,779,0
558,Proseware Screen 113in X1609 White,Proseware,White,$99.06 ,$299.00 ,305,Projectors & Screens,3,Computers,38.0,13.0,11362.0,2025-12-29,2.923076923076923,1052,0
559,Proseware Screen 106in M1609 White,Proseware,White,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,25.0,10.0,6275.0,2025-10-12,2.5,1407,0
560,Proseware Screen 100in M1609 White,Proseware,White,$87.37 ,$190.00 ,305,Projectors & Screens,3,Computers,54.0,15.0,10260.0,2025-12-12,3.6,1102,0
561,Proseware Screen 85in E1010 White,Proseware,White,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,54.0,16.0,7506.0,2025-11-26,3.375,1291,0
562,Proseware Screen 80in E1010 White,Proseware,White,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,50.0,16.0,5450.0,2025-10-25,3.125,1506,0
563,Proseware Projector 1080p LCD86 Silver,Proseware,Silver,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,43.0,13.0,98685.0,2025-12-19,3.3076923076923075,108,1
564,Proseware Projector 1080p DLP86 Silver,Proseware,Silver,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,27.0,9.0,67473.0,2025-10-22,3.0,168,1
565,Proseware Projector 720p LCD56 Silver,Proseware,Silver,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,48.0,14.0,33552.0,2025-11-21,3.4285714285714284,451,0
566,Proseware Projector 720p DLP56 Silver,Proseware,Silver,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,31.0,14.0,30969.0,2025-12-12,2.2142857142857144,501,0
567,Proseware Projector 480p LCD12 Silver,Proseware,Silver,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,19.0,5.0,4351.0,2025-06-23,3.8,1643,0
568,Proseware Projector 480p DLP12 Silver,Proseware,Silver,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,48.0,14.0,23952.0,2025-11-28,3.4285714285714284,638,0
569,Proseware Screen 125in X1609 Silver,Proseware,Silver,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,32.0,14.0,14688.0,2025-12-14,2.2857142857142856,909,0
570,Proseware Screen 113in X1609 Silver,Proseware,Silver,$99.06 ,$299.00 ,305,Projectors & Screens,3,Computers,39.0,9.0,11661.0,2025-08-17,4.333333333333333,1037,0
571,Proseware Screen 106in M1609 Silver,Proseware,Silver,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,41.0,12.0,10291.0,2025-12-27,3.4166666666666665,1101,0
572,Proseware Screen 100in M1609 Silver,Proseware,Silver,$87.37 ,$190.00 ,305,Projectors & Screens,3,Computers,66.0,16.0,12540.0,2025-12-27,4.125,993,0
573,Proseware Screen 85in E1010 Silver,Proseware,Silver,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,57.0,18.0,7923.0,2025-11-29,3.1666666666666665,1251,0
574,Proseware Screen 80in E1010 Silver,Proseware,Silver,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,29.0,12.0,3161.0,2025-12-14,2.4166666666666665,1825,0
575,Contoso Projector 1080p X980 Black,Contoso,Black,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,28.0,9.0,64260.0,2025-10-05,3.111111111111111,185,1
576,Contoso Projector 1080p X981 Black,Contoso,Black,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,57.0,13.0,142443.0,2025-08-18,4.384615384615385,53,1
577,Contoso Projector 720p M620 Black,Contoso,Black,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,36.0,13.0,25164.0,2025-11-24,2.769230769230769,613,0
578,Contoso Projector 720p M621 Black,Contoso,Black,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,54.0,17.0,53946.0,2025-11-16,3.176470588235294,240,1
579,Contoso Projector 480p M480 Black,Contoso,Black,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,39.0,14.0,8931.0,2025-12-05,2.7857142857142856,1177,0
580,Contoso Projector 480p M481 Black,Contoso,Black,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,44.0,19.0,21956.0,2025-12-07,2.3157894736842106,696,0
581,Contoso Screen 125in M250 Black,Contoso,Black,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,42.0,15.0,19278.0,2025-09-05,2.8,763,0
582,Contoso Screen 113in M251 Black,Contoso,Black,$137.50 ,$299.00 ,305,Projectors & Screens,3,Computers,25.0,9.0,7475.0,2025-12-06,2.7777777777777777,1298,0
583,Contoso Screen 106in M060 Black,Contoso,Black,$83.16 ,$251.00 ,305,Projectors & Screens,3,Computers,48.0,16.0,12048.0,2025-10-26,3.0,1014,0
584,Contoso Screen 100in E010 Black,Contoso,Black,$62.95 ,$190.00 ,305,Projectors & Screens,3,Computers,47.0,16.0,8930.0,2025-12-14,2.9375,1178,0
585,Contoso Screen 85in E085 Black,Contoso,Black,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,47.0,19.0,6533.0,2025-12-24,2.473684210526316,1375,0
586,Contoso Screen 80in E080 Black,Contoso,Black,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,39.0,13.0,4251.0,2025-12-05,3.0,1658,0
587,Contoso Projector 1080p X980 White,Contoso,White,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,60.0,20.0,137700.0,2025-12-03,3.0,59,1
588,Contoso Projector 1080p X981 White,Contoso,White,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,32.0,9.0,79968.0,2025-12-10,3.5555555555555554,137,1
589,Contoso Projector 720p M620 White,Contoso,White,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,42.0,16.0,29358.0,2025-12-06,2.625,532,0
590,Contoso Projector 720p M621 White,Contoso,White,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,35.0,14.0,34965.0,2025-10-31,2.5,425,0
591,Contoso Projector 480p M480 White,Contoso,White,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,53.0,18.0,12137.0,2025-12-18,2.9444444444444446,1009,0
592,Contoso Projector 480p M481 White,Contoso,White,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,46.0,13.0,22954.0,2025-11-12,3.5384615384615383,660,0
593,Contoso Screen 125in M250 White,Contoso,White,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,63.0,19.0,28917.0,2025-12-20,3.3157894736842106,545,0
594,Contoso Screen 113in M251 White,Contoso,White,$137.50 ,$299.00 ,305,Projectors & Screens,3,Computers,50.0,14.0,14950.0,2025-12-29,3.5714285714285716,900,0
595,Contoso Screen 106in M060 White,Contoso,White,$83.16 ,$251.00 ,305,Projectors & Screens,3,Computers,33.0,8.0,8283.0,2025-12-04,4.125,1224,0
596,Contoso Screen 100in E010 White,Contoso,White,$62.95 ,$190.00 ,305,Projectors & Screens,3,Computers,45.0,15.0,8550.0,2025-11-28,3.0,1201,0
597,Contoso Screen 85in E085 White,Contoso,White,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,44.0,13.0,6116.0,2025-09-07,3.3846153846153846,1421,0
598,Contoso Screen 80in E080 White,Contoso,White,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,42.0,13.0,4578.0,2025-12-02,3.230769230769231,1602,0
599,Contoso Projector 1080p X980 Silver,Contoso,Silver,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,60.0,16.0,137700.0,2025-09-07,3.75,59,1
600,Contoso Projector 1080p X981 Silver,Contoso,Silver,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,56.0,15.0,139944.0,2025-12-05,3.7333333333333334,56,1
601,Contoso Projector 720p M620 Silver,Contoso,Silver,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,19.0,10.0,13281.0,2025-12-18,1.9,961,0
602,Contoso Projector 720p M621 Silver,Contoso,Silver,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,52.0,18.0,51948.0,2025-08-29,2.888888888888889,253,0
603,Contoso Projector 480p M480 Silver,Contoso,Silver,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,65.0,20.0,14885.0,2025-10-29,3.25,905,0
604,Contoso Projector 480p M481 Silver,Contoso,Silver,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,21.0,9.0,10479.0,2025-10-19,2.3333333333333335,1093,0
605,Contoso Screen 125in M250 Silver,Contoso,Silver,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,46.0,12.0,21114.0,2025-11-01,3.8333333333333335,713,0
606,Contoso Screen 113in M251 Silver,Contoso,Silver,$137.50 ,$299.00 ,305,Projectors & Screens,3,Computers,32.0,11.0,9568.0,2025-10-13,2.909090909090909,1136,0
607,Contoso Screen 106in M060 Silver,Contoso,Silver,$83.16 ,$251.00 ,305,Projectors & Screens,3,Computers,38.0,12.0,9538.0,2025-12-17,3.1666666666666665,1141,0
608,Contoso Screen 100in E010 Silver,Contoso,Silver,$62.95 ,$190.00 ,305,Projectors & Screens,3,Computers,109.0,28.0,20710.0,2025-12-15,3.892857142857143,724,0
609,Contoso Screen 85in E085 Silver,Contoso,Silver,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,40.0,10.0,5560.0,2025-10-14,4.0,1492,0
610,Contoso Screen 80in E080 Silver,Contoso,Silver,$55.57 ,$109.00 ,305,Projectors & Screens,3,Computers,41.0,14.0,4469.0,2025-12-01,2.9285714285714284,1618,0
611,WWI Projector 1080p LCD86 Black,Wide World Importers,Black,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,59.0,18.0,135405.0,2025-11-22,3.2777777777777777,63,1
612,WWI Projector 1080p DLP86 Black,Wide World Importers,Black,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,57.0,17.0,142443.0,2025-10-30,3.3529411764705883,53,1
613,WWI Projector 720p LCD56 Black,Wide World Importers,Black,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,46.0,10.0,32154.0,2025-11-12,4.6,478,0
614,WWI Projector 720p DLP56 Black,Wide World Importers,Black,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,37.0,12.0,36963.0,2025-11-23,3.0833333333333335,406,0
615,WWI Projector 480p LCD12 Black,Wide World Importers,Black,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,37.0,11.0,8473.0,2025-09-27,3.3636363636363638,1205,0
616,WWI Projector 480p DLP12 Black,Wide World Importers,Black,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,61.0,20.0,30439.0,2025-12-01,3.05,512,0
617,WWI Screen 125in M1611 Black,Wide World Importers,Black,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,64.0,14.0,29376.0,2025-11-26,4.571428571428571,530,0
618,WWI Screen 113in M1610 Black,Wide World Importers,Black,$99.06 ,$299.00 ,305,Projectors & Screens,3,Computers,69.0,19.0,20631.0,2025-12-28,3.6315789473684212,728,0
619,WWI Screen 106in M1609 Black,Wide World Importers,Black,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,51.0,14.0,12801.0,2025-10-30,3.642857142857143,982,0
620,WWI Screen 100in M1609 Black,Wide World Importers,Black,$87.37 ,$190.00 ,305,Projectors & Screens,3,Computers,54.0,12.0,10260.0,2025-11-24,4.5,1102,0
621,WWI Screen 85in E1010 Black,Wide World Importers,Black,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,52.0,17.0,7228.0,2025-12-18,3.0588235294117645,1317,0
622,WWI Projector 1080p LCD86 White,Wide World Importers,White,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,56.0,18.0,128520.0,2025-12-13,3.111111111111111,70,1
623,WWI Projector 1080p DLP86 White,Wide World Importers,White,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,59.0,13.0,147441.0,2025-12-13,4.538461538461538,48,1
624,WWI Projector 720p LCD56 White,Wide World Importers,White,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,34.0,13.0,23766.0,2025-11-03,2.6153846153846154,645,0
625,WWI Projector 720p DLP56 White,Wide World Importers,White,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,37.0,15.0,36963.0,2025-11-10,2.466666666666667,406,0
626,WWI Projector 480p LCD12 White,Wide World Importers,White,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,33.0,11.0,7557.0,2025-10-31,3.0,1290,0
627,WWI Projector 480p DLP12 White,Wide World Importers,White,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,26.0,9.0,12974.0,2025-12-06,2.888888888888889,975,0
628,WWI Screen 125in M1611 White,Wide World Importers,White,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,42.0,16.0,19278.0,2025-12-23,2.625,763,0
629,WWI Screen 113in M1610 White,Wide World Importers,White,$99.06 ,$299.00 ,305,Projectors & Screens,3,Computers,30.0,9.0,8970.0,2025-12-10,3.3333333333333335,1172,0
630,WWI Screen 106in M1609 White,Wide World Importers,White,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,52.0,19.0,13052.0,2025-12-17,2.736842105263158,972,0
631,WWI Screen 100in M1609 White,Wide World Importers,White,$87.37 ,$190.00 ,305,Projectors & Screens,3,Computers,47.0,18.0,8930.0,2025-12-20,2.611111111111111,1178,0
632,WWI Screen 85in E1010 White,Wide World Importers,White,$70.87 ,$139.00 ,305,Projectors & Screens,3,Computers,57.0,22.0,7923.0,2025-12-12,2.590909090909091,1251,0
633,WWI Projector 1080p LCD86 Silver,Wide World Importers,Silver,$760.38 ,"$2,295.00 ",305,Projectors & Screens,3,Computers,58.0,15.0,133110.0,2025-12-15,3.8666666666666667,65,1
634,WWI Projector 1080p DLP86 Silver,Wide World Importers,Silver,$827.97 ,"$2,499.00 ",305,Projectors & Screens,3,Computers,54.0,16.0,134946.0,2025-12-15,3.375,64,1
635,WWI Projector 720p LCD56 Silver,Wide World Importers,Silver,$321.44 ,$699.00 ,305,Projectors & Screens,3,Computers,54.0,19.0,37746.0,2025-12-11,2.8421052631578947,396,0
636,WWI Projector 720p DLP56 Silver,Wide World Importers,Silver,$459.40 ,$999.00 ,305,Projectors & Screens,3,Computers,52.0,18.0,51948.0,2025-12-17,2.888888888888889,253,0
637,WWI Projector 480p LCD12 Silver,Wide World Importers,Silver,$116.75 ,$229.00 ,305,Projectors & Screens,3,Computers,35.0,13.0,8015.0,2025-10-19,2.6923076923076925,1242,0
638,WWI Projector 480p DLP12 Silver,Wide World Importers,Silver,$254.40 ,$499.00 ,305,Projectors & Screens,3,Computers,45.0,15.0,22455.0,2025-10-30,3.0,676,0
639,WWI Screen 125in M1611 Silver,Wide World Importers,Silver,$152.08 ,$459.00 ,305,Projectors & Screens,3,Computers,57.0,15.0,26163.0,2025-09-19,3.8,593,0
640,WWI Screen 113in M1610 Silver,Wide World Importers,Silver,$99.06 ,$299.00 ,305,Projectors & Screens,3,Computers,43.0,12.0,12857.0,2025-10-29,3.5833333333333335,979,0
641,WWI Screen 106in M1609 Silver,Wide World Importers,Silver,$115.43 ,$251.00 ,305,Projectors & Screens,3,Computers,38.0,14.0,9538.0,2025-10-10,2.7142857142857144,1141,0
642,Proseware Photo Ink Jet Printer M100 Black,Proseware,Black,$73.12 ,$159.00 ,306,"Printers, Scanners & Fax",3,Computers,35.0,9.0,5565.0,2025-11-09,3.888888888888889,1491,0
643,Proseware Ink Jet All in one M300 Black,Proseware,Black,$77.72 ,$169.00 ,306,"Printers, Scanners & Fax",3,Computers,43.0,12.0,7267.0,2025-10-06,3.5833333333333335,1316,0
644,Proseware Laser Jet Printer E100 Black,Proseware,Black,$40.28 ,$79.00 ,306,"Printers, Scanners & Fax",3,Computers,65.0,16.0,5135.0,2025-12-20,4.0625,1537,0
645,Proseware Laser Jet Color Printer X300 Black,Proseware,Black,$69.25 ,$209.00 ,306,"Printers, Scanners & Fax",3,Computers,57.0,16.0,11913.0,2025-12-28,3.5625,1022,0
646,Proseware Laser Jet All in one X300 Black,Proseware,Black,$72.56 ,$219.00 ,306,"Printers, Scanners & Fax",3,Computers,31.0,12.0,6789.0,2025-11-28,2.5833333333333335,1356,0
647,Proseware Fax phone E100 Black,Proseware,Black,$44.36 ,$87.00 ,306,"Printers, Scanners & Fax",3,Computers,46.0,18.0,4002.0,2025-12-12,2.5555555555555554,1693,0
648,Proseware Fax Machine E100 Black,Proseware,Black,$40.28 ,$79.00 ,306,"Printers, Scanners & Fax",3,Computers,50.0,19.0,3950.0,2025-12-31,2.6315789473684212,1702,0
649,Proseware Laser Fax Printer E100 Black,Proseware,Black,$46.39 ,$91.00 ,306,"Printers, Scanners & Fax",3,Computers,42.0,14.0,3822.0,2025-10-29,3.0,1731,0
650,Proseware Ink Jet Fax Machine E100 Black,Proseware,Black,$39.77 ,$78.00 ,306,"Printers, Scanners & Fax",3,Computers,42.0,15.0,3276.0,2025-12-11,2.8,1802,0
651,Proseware Mobile Receipt and Document Scanner M200 Black,Proseware,Black,$53.34 ,$116.00 ,306,"Printers, Scanners & Fax",3,Computers,48.0,14.0,5568.0,2025-12-05,3.4285714285714284,1490,0
652,Proseware Scan Jet Digital Flat Bed Scanner M300 Black,Proseware,Black,$55.64 ,$121.00 ,306,"Printers, Scanners & Fax",3,Computers,32.0,11.0,3872.0,2025-11-13,2.909090909090909,1721,0
653,Proseware All-In-One Photo Printer M200 Black,Proseware,Black,$62.54 ,$136.00 ,306,"Printers, Scanners & Fax",3,Computers,33.0,12.0,4488.0,2025-12-01,2.75,1615,0
654,Proseware Ink Jet Wireless All-In-One Printer M400 Black,Proseware,Black,$59.32 ,$129.00 ,306,"Printers, Scanners & Fax",3,Computers,57.0,20.0,7353.0,2025-11-21,2.85,1308,0
655,Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Black,Proseware,Black,$73.58 ,$160.00 ,306,"Printers, Scanners & Fax",3,Computers,57.0,15.0,9120.0,2025-10-16,3.8,1155,0
656,"Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Black",Proseware,Black,$72.66 ,$158.00 ,306,"Printers, Scanners & Fax",3,Computers,63.0,19.0,9954.0,2025-12-11,3.3157894736842106,1114,0
657,Proseware Duplex Scanner M200 Black,Proseware,Black,$68.52 ,$149.00 ,306,"Printers, Scanners & Fax",3,Computers,49.0,12.0,7301.0,2025-11-21,4.083333333333333,1311,0
658,Proseware High Speed Laser M2000 Black,Proseware,Black,$69.25 ,$209.00 ,306,"Printers, Scanners & Fax",3,Computers,33.0,10.0,6897.0,2025-12-08,3.3,1340,0
659,Proseware Laser Fax Printer M250 Black,Proseware,Black,$54.26 ,$118.00 ,306,"Printers, Scanners & Fax",3,Computers,51.0,18.0,6018.0,2025-12-22,2.8333333333333335,1435,0
660,"Proseware Color Ink Jet Fax, Copier, Phone M250 Black",Proseware,Black,$73.12 ,$159.00 ,306,"Printers, Scanners & Fax",3,Computers,37.0,13.0,5883.0,2025-12-30,2.8461538461538463,1456,0
661,Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250 Black,Proseware,Black,$75.54 ,$228.00 ,306,"Printers, Scanners & Fax",3,Computers,74.0,19.0,16872.0,2025-12-19,3.8947368421052633,833,0
662,Proseware Slim-Design Fax Machine with Answering System X180 Black,Proseware,Black,$78.19 ,$236.00 ,306,"Printers, Scanners & Fax",3,Computers,74.0,19.0,17464.0,2025-12-24,3.8947368421052633,816,0
663,Proseware High-Performance Business-Class Laser Fax X200 Black,Proseware,Black,$82.17 ,$248.00 ,306,"Printers, Scanners & Fax",3,Computers,33.0,10.0,8184.0,2025-10-12,3.3,1228,0
664,Proseware Professional Quality Plain-Paper Fax and Copier X100 Black,Proseware,Black,$75.87 ,$229.00 ,306,"Printers, Scanners & Fax",3,Computers,50.0,14.0,11450.0,2025-11-20,3.5714285714285716,1048,0
665,Proseware Photo Inkjet Printer E290 Black,Proseware,Black,$52.00 ,$102.00 ,306,"Printers, Scanners & Fax",3,Computers,42.0,11.0,4284.0,2025-12-07,3.8181818181818183,1654,0
666,Proseware Office Jet All-in-One Printer M500 Black,Proseware,Black,$74.96 ,$163.00 ,306,"Printers, Scanners & Fax",3,Computers,44.0,17.0,7172.0,2025-11-16,2.588235294117647,1320,0
667,Proseware Office Jet Wireless All-in-One Inkjet Printer M600 Black,Proseware,Black,$87.37 ,$190.00 ,306,"Printers, Scanners & Fax",3,Computers,67.0,18.0,12730.0,2025-12-28,3.7222222222222223,986,0
668,Proseware Photo smart All-in-One Printer M380 Black,Proseware,Black,$67.60 ,$147.00 ,306,"Printers, Scanners & Fax",3,Computers,56.0,15.0,8232.0,2025-12-29,3.7333333333333334,1226,0
669,Proseware Wireless Photo All-in-One Printer M390 Black,Proseware,Black,$86.45 ,$188.00 ,306,"Printers, Scanners & Fax",3,Computers,35.0,16.0,6580.0,2025-12-05,2.1875,1371,0
670,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,Proseware,Black,$90.13 ,$196.00 ,306,"Printers, Scanners & Fax",3,Computers,34.0,9.0,6664.0,2025-09-02,3.7777777777777777,1368,0
671,Proseware Photo Inkjet Printer M100 Grey,Proseware,Grey,$73.12 ,$159.00 ,306,"Printers, Scanners & Fax",3,Computers,42.0,13.0,6678.0,2025-08-25,3.230769230769231,1366,0
672,Proseware Ink Jet All in one M300 Grey,Proseware,Grey,$77.72 ,$169.00 ,306,"Printers, Scanners & Fax",3,Computers,33.0,12.0,5577.0,2025-12-04,2.75,1488,0
673,Proseware Laser Jet Printer E100 Grey,Proseware,Grey,$40.28 ,$79.00 ,306,"Printers, Scanners & Fax",3,Computers,26.0,10.0,2054.0,2025-12-10,2.6,1980,0
674,Proseware Laser Jet Color Printer X300 Grey,Proseware,Grey,$69.25 ,$209.00 ,306,"Printers, Scanners & Fax",3,Computers,35.0,8.0,7315.0,2025-06-05,4.375,1309,0
675,Proseware Laser Jet All in one X300 Grey,Proseware,Grey,$72.56 ,$219.00 ,306,"Printers, Scanners & Fax",3,Computers,56.0,18.0,12264.0,2025-11-27,3.111111111111111,1004,0
